Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,2.9320000000,20.0000000000,17.5000000000,11.7264973081
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,2.4960000000,20.0000000000,17.5000000000,11.7264973081
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,2.1730000000,20.0000000000,17.5000000000,11.7264973081
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,0.4190000000,20.0000000000,17.5000000000,11.7264973081
18,75,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,1.2570000000,20.0000000000,17.5000000000,11.7264973081
18,225,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,3.7690000000,20.0000000000,17.5000000000,11.7264973081
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,30.0000000000,315.9000000000,100,4.6070000000,20.0000000000,17.5000000000,11.7264973081
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,4.5050000000,20.0000000000,17.5000000000,11.7264973081
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,3.5520000000,20.0000000000,17.5000000000,11.7264973081
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,2.9320000000,20.0000000000,17.5000000000,11.7264973081
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,2.4960000000,20.0000000000,17.5000000000,11.7264973081
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,2.1730000000,20.0000000000,17.5000000000,11.7264973081
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,0.4190000000,20.0000000000,17.5000000000,11.7264973081
18,75,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,1.2570000000,20.0000000000,17.5000000000,11.7264973081
18,225,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,3.7690000000,20.0000000000,17.5000000000,11.7264973081
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,200.0000000000,480.5000000000,100,4.6070000000,20.0000000000,17.5000000000,11.7264973081
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,4.5050000000,20.0000000000,17.5000000000,11.7264973081
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,3.5520000000,20.0000000000,17.5000000000,11.7264973081
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,2.9320000000,20.0000000000,17.5000000000,11.7264973081
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,2.4960000000,20.0000000000,17.5000000000,11.7264973081
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,2.1730000000,20.0000000000,17.5000000000,11.7264973081
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,0.4190000000,20.0000000000,17.5000000000,11.7264973081
18,75,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,1.2570000000,20.0000000000,17.5000000000,11.7264973081
18,225,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,3.7690000000,20.0000000000,17.5000000000,11.7264973081
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,17.5000000000,11.7264973081,500.0000000000,586.0000000000,100,4.6070000000,20.0000000000,17.5000000000,11.7264973081
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,4.4170000000,20.0000000000,15.3000000000,0.0000000000
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,3.4960000000,20.0000000000,15.3000000000,0.0000000000
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,2.8940000000,20.0000000000,15.3000000000,0.0000000000
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,2.4690000000,20.0000000000,15.3000000000,0.0000000000
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,2.1520000000,20.0000000000,15.3000000000,0.0000000000
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,0.4130000000,20.0000000000,15.3000000000,0.0000000000
18,75,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,1.2400000000,20.0000000000,15.3000000000,0.0000000000
18,125,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,2.0670000000,20.0000000000,15.3000000000,0.0000000000
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,4.5480000000,20.0000000000,15.3000000000,0.0000000000
18,325,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,30.0000000000,315.9000000000,100,5.3750000000,20.0000000000,15.3000000000,0.0000000000
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,4.4170000000,20.0000000000,15.3000000000,0.0000000000
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,3.4960000000,20.0000000000,15.3000000000,0.0000000000
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,2.8940000000,20.0000000000,15.3000000000,0.0000000000
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,2.4690000000,20.0000000000,15.3000000000,0.0000000000
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,2.1520000000,20.0000000000,15.3000000000,0.0000000000
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,0.4130000000,20.0000000000,15.3000000000,0.0000000000
18,75,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,1.2400000000,20.0000000000,15.3000000000,0.0000000000
18,125,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,2.0670000000,20.0000000000,15.3000000000,0.0000000000
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,4.5480000000,20.0000000000,15.3000000000,0.0000000000
18,325,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,200.0000000000,480.5000000000,100,5.3750000000,20.0000000000,15.3000000000,0.0000000000
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,4.4170000000,20.0000000000,15.3000000000,0.0000000000
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,3.4960000000,20.0000000000,15.3000000000,0.0000000000
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,2.8940000000,20.0000000000,15.3000000000,0.0000000000
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,2.4690000000,20.0000000000,15.3000000000,0.0000000000
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,2.1520000000,20.0000000000,15.3000000000,0.0000000000
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,0.4130000000,20.0000000000,15.3000000000,0.0000000000
18,75,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,1.2400000000,20.0000000000,15.3000000000,0.0000000000
18,125,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,2.0670000000,20.0000000000,15.3000000000,0.0000000000
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,4.5480000000,20.0000000000,15.3000000000,0.0000000000
18,325,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,17.5000000000,11.7264973081,52.5000000000,35.1794919243,15.3000000000,0.0000000000,500.0000000000,586.0000000000,100,5.3750000000,20.0000000000,15.3000000000,0.0000000000
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,5.1760000000,19.0000000000,23.0940107676,0.0000000000
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,4.0770000000,19.0000000000,23.0940107676,0.0000000000
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,3.3630000000,19.0000000000,23.0940107676,0.0000000000
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,2.8610000000,19.0000000000,23.0940107676,0.0000000000
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,2.4900000000,19.0000000000,23.0940107676,0.0000000000
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,0.4800000000,19.0000000000,23.0940107676,0.0000000000
18,125,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,2.4020000000,19.0000000000,23.0940107676,0.0000000000
18,225,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,4.3230000000,19.0000000000,23.0940107676,0.0000000000
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,5.2840000000,19.0000000000,23.0940107676,0.0000000000
18,325,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100,6.2440000000,19.0000000000,23.0940107676,0.0000000000
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,5.1760000000,19.0000000000,23.0940107676,0.0000000000
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,4.0770000000,19.0000000000,23.0940107676,0.0000000000
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,3.3630000000,19.0000000000,23.0940107676,0.0000000000
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,2.8610000000,19.0000000000,23.0940107676,0.0000000000
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,2.4900000000,19.0000000000,23.0940107676,0.0000000000
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,0.4800000000,19.0000000000,23.0940107676,0.0000000000
18,125,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,2.4020000000,19.0000000000,23.0940107676,0.0000000000
18,225,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,4.3230000000,19.0000000000,23.0940107676,0.0000000000
18,275,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,5.2840000000,19.0000000000,23.0940107676,0.0000000000
18,325,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100,6.2440000000,19.0000000000,23.0940107676,0.0000000000
12,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100,5.1760000000,19.0000000000,23.0940107676,0.0000000000
15,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100,4.0770000000,19.0000000000,23.0940107676,0.0000000000
18,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100,3.3630000000,19.0000000000,23.0940107676,0.0000000000
21,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100,2.8610000000,19.0000000000,23.0940107676,0.0000000000
24,175,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100,2.4900000000,19.0000000000,23.0940107676,0.0000000000
18,25,0.0000000100,3,30,40,200,23.0940107676,70,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100,0.4800000000,19.0000000000,23.0940107676,0.0000000000
